code,capacity_per_k,longitude,latitude
01102,0.48142549447011934,141.369568,43.144661
01102,0.48142549447011934,141.320053,43.137123
01102,0.48142549447011934,141.325333,43.097095
01102,0.48142549447011934,141.31897,43.100803
01102,0.48142549447011934,141.332977,43.134888
01102,0.48142549447011934,141.31041,43.099976
01102,0.48142549447011934,141.364883,43.142681
01102,0.48142549447011934,141.334274,43.136703
01102,0.48142549447011934,141.324356,43.144592
01102,0.48142549447011934,141.381195,43.158913
01102,0.48142549447011934,141.351471,43.140453
01102,0.48142549447011934,141.398376,43.152866
01102,0.48142549447011934,141.336487,43.130039
01102,0.3209503296467463,141.311325,43.120678
01102,0.24071274723505967,141.356705,43.163692
01102,0.24071274723505967,141.331345,43.138981
01102,0.24071274723505967,141.36673,43.147331
01102,0.24071274723505967,141.352463,43.148735
01102,0.24071274723505967,141.343048,43.108742
01102,0.24071274723505967,141.349976,43.082462
01102,0.24071274723505967,141.330032,43.096497
01102,0.24071274723505967,141.356812,43.163834
01102,0.24071274723505967,141.285309,43.12569
01102,0.24071274723505967,141.383255,43.153545
01102,0.21396688643116418,141.407013,43.162018
01103,6.051337611871078,141.358887,43.083183
01103,3.025668805935539,141.419159,43.128086
01103,3.025668805935539,141.383713,43.113415
01103,3.025668805935539,141.397141,43.116695
01103,2.723101925341985,141.398849,43.088448
01103,2.723101925341985,141.345322,43.106876
01103,2.571818485045208,141.380753,43.074791
01103,2.4205350447484313,141.412704,43.089703
01103,2.4205350447484313,141.392929,43.089554
01103,2.4205350447484313,141.373108,43.114815
01103,2.4205350447484313,141.402008,43.078594
01103,2.4205350447484313,141.438843,43.099171
01103,2.4205350447484313,141.431366,43.09827
01103,2.238994916392299,141.412888,43.094833
01103,1.8154012835613234,141.409821,43.103996
01103,0.8774439537213063,141.367126,43.119167
01103,0.8169305776025955,141.399521,43.08577
01103,0.8169305776025955,141.371872,43.079411
01103,0.7261605134245293,141.394913,43.088459
01103,0.544620385068397,141.393219,43.089943
01103,0.544620385068397,141.408096,43.088596
01103,0.544620385068397,141.413086,43.098442
01103,0.544620385068397,141.387924,43.084812
01103,0.544620385068397,141.422028,43.096584
01103,0.544620385068397,141.421753,43.1092
01103,0.544620385068397,141.357544,43.113106
01103,0.544620385068397,141.412079,43.093418
01103,0.544620385068397,141.417068,43.100227
01103,0.544620385068397,141.383118,43.096516
01103,0.544620385068397,141.357651,43.091309
01103,0.544620385068397,141.357849,43.090786
01103,0.544620385068397,141.357117,43.080765
01103,0.544620385068397,141.416382,43.127975
01103,0.544620385068397,141.400558,43.101528
01103,0.544620385068397,141.393539,43.09988
01103,0.544620385068397,141.352371,43.111008
01103,0.544620385068397,141.401932,43.127251
01103,0.544620385068397,141.438522,43.0993
01103,0.544620385068397,141.421753,43.1092
01103,0.544620385068397,141.393661,43.094322
01103,0.544620385068397,141.378189,43.107494
01103,0.544620385068397,141.373505,43.092701
01103,0.544620385068397,141.346909,43.103382
01103,0.544620385068397,141.346909,43.103382
01103,0.5143636970090416,141.366608,43.11887
01103,0.5143636970090416,141.357605,43.075371
01103,0.45385032089033084,141.381668,43.074722
01103,0.2723101925341985,141.412079,43.093418
01103,0.2723101925341985,141.416183,43.128239
01103,0.2723101925341985,141.427307,43.10397
01104,3.785831570776348,141.403854,43.046051
01104,3.785831570776348,141.433182,43.050522
01104,3.785831570776348,141.443802,43.06868
01104,3.25581515086766,141.433929,43.038914
01104,3.1800985194521325,141.445099,43.076855
01104,3.1422402037443686,141.382202,43.048191
01104,3.0286652566210783,141.416779,43.046856
01104,3.0286652566210783,141.414536,43.07164
01104,3.0286652566210783,141.395355,43.054886
01104,3.0286652566210783,141.405273,43.053867
01104,3.0286652566210783,141.402756,43.070633
01104,3.0286652566210783,141.3965,43.052891
01104,1.097891155525141,141.393661,43.063496
01104,1.097891155525141,141.417023,43.073486
01104,1.022174524109614,141.408432,43.058414
01104,1.022174524109614,141.4207,43.065521
01104,1.022174524109614,141.410812,43.076576
01104,1.022174524109614,141.443802,43.06868
01104,1.022174524109614,141.433228,43.058689
01104,1.022174524109614,141.440323,43.058323
01104,0.9085995769863235,141.451233,43.046471
01104,0.6814496827397426,141.40477,43.046276
01104,0.6814496827397426,141.432892,43.04253
01104,0.6814496827397426,141.437119,43.053024
01104,0.6814496827397426,141.433685,43.049942
01104,0.6814496827397426,141.43364,43.042473
01104,0.6814496827397426,141.433182,43.050522
01104,0.6814496827397426,141.386841,43.059879
01104,0.6814496827397426,141.422012,43.061806
01104,0.6814496827397426,141.416245,43.057575
01104,0.6814496827397426,141.391739,43.052078
01104,0.6814496827397426,141.409866,43.052036
01104,0.6814496827397426,141.433121,43.049736
01104,0.6814496827397426,141.422684,43.067184
01104,0.6814496827397426,141.384018,43.063347
01104,0.6814496827397426,141.440445,43.060825
01104,0.6814496827397426,141.436325,43.044247
01104,0.5678747356164522,141.42926,43.058098
01104,0.5678747356164522,141.421036,43.069973
01104,0.3407248413698713,141.42926,43.058098
01104,0.3407248413698713,141.427505,43.031181
01104,0.3407248413698713,141.42717,43.044838
01104,0.3407248413698713,141.421387,43.083424
01104,0.3407248413698713,141.407822,43.071476
01105,3.468407696341184,141.388962,43.016602
01105,3.468407696341184,141.357712,43.025948
01105,3.468407696341184,141.389938,43.032043
01105,2.9481465418900066,141.369919,42.98698
01105,2.774726157072947,141.366348,43.044815
01105,2.774726157072947,141.398178,43.023449
01105,2.774726157072947,141.367188,43.041061
01105,2.774726157072947,141.39801,43.023449
01105,2.774726157072947,141.380707,43.046734
01105,2.774726157072947,141.367188,43.041061
01105,2.774726157072947,141.392975,43.003166
01105,2.6013057722558877,141.4021,43.017227
01105,2.427885387438829,141.384567,43.026051
01105,2.0810446178047104,141.382065,42.996723
01105,2.0810446178047104,141.411438,43.030735
01105,1.2139426937194144,141.386642,43.025589
01105,1.0058382319389434,141.387314,43.028923
01105,0.9364700780121196,141.376358,43.02673
01105,0.9364700780121196,141.390137,43.035149
01105,0.9364700780121196,141.393921,43.006256
01105,0.9364700780121196,141.367188,43.041061
01105,0.8324178471218842,141.410889,43.030567
01105,0.6243133853414131,141.379028,42.992302
01105,0.6243133853414131,141.385284,43.045727
01105,0.6243133853414131,141.356232,43.027252
01105,0.6243133853414131,141.399246,43.035316
01105,0.6243133853414131,141.391769,43.03854
01105,0.6243133853414131,141.384033,43.04126
01105,0.6243133853414131,141.42244,43.013065
01105,0.6243133853414131,141.389801,43.018345
01105,0.6243133853414131,141.403519,43.034245
01105,0.6243133853414131,141.390701,43.006512
01105,0.6243133853414131,141.395706,43.023304
01105,0.6243133853414131,141.368271,43.041168
01105,0.6243133853414131,141.37677,43.04916
01105,0.6243133853414131,141.405777,43.031269
01105,0.6243133853414131,141.40538,43.031071
01105,0.6243133853414131,141.382202,43.022644
01105,0.6243133853414131,141.38414,43.001743
01105,0.6243133853414131,141.383377,43.025654
01105,0.31215669267070656,141.389359,43.003929
01105,0.31215669267070656,141.369324,43.03791
01105,0.24278853874388287,141.40036,43.020996
01105,0.24278853874388287,141.40036,43.020996
01106,6.278811898097395,141.332352,42.978214
01106,5.023049518477915,141.339615,42.959301
01106,5.023049518477915,141.335861,42.950489
01106,4.77189704255402,141.333801,42.979828
01106,4.185874598731597,141.333542,42.978218
01106,4.185874598731597,141.305084,43.007282
01106,3.767287138858437,141.316406,43.007179
01106,3.3486996789852768,141.347198,43.012699
01106,3.3486996789852768,141.302032,42.956871
01106,3.3486996789852768,141.342682,42.982113
01106,3.3486996789852768,141.302032,42.956871
01106,3.3486996789852768,141.27533,42.963673
01106,3.181264695036013,141.351715,42.980503
01106,2.5115247592389576,141.329102,42.941563
01106,1.130186141657531,141.319046,42.989529
01106,0.7534574277716874,141.33812,43.000225
01106,0.7534574277716874,141.344711,42.967857
01106,0.7534574277716874,141.349884,42.949207
01106,0.7534574277716874,141.333008,42.975224
01106,0.7534574277716874,141.329865,42.964577
01106,0.7534574277716874,141.32901,42.994465
01106,0.7534574277716874,141.308914,42.958202
01106,0.7534574277716874,141.340576,42.970043
01106,0.7534574277716874,141.322876,43.001656
01106,0.7534574277716874,141.261475,42.961414
01106,0.7534574277716874,141.330078,42.989944
01106,0.7534574277716874,141.372223,43.006687
01106,0.7534574277716874,141.347855,42.985424
01106,0.7534574277716874,141.350052,43.015072
01106,0.7534574277716874,141.351044,42.997936
01106,0.7534574277716874,141.291931,42.963909
01106,0.7534574277716874,141.302383,42.958153
01106,0.6278811898097394,141.321594,42.958168
01106,0.6278811898097394,141.296494,42.961132
01106,0.6278811898097394,141.330765,42.985806
01106,0.6278811898097394,141.336792,43.007923
01106,0.3767287138858437,141.330872,42.979275
01106,0.3767287138858437,141.334198,42.978104
01106,0.3767287138858437,141.309296,42.983093
01106,0.3767287138858437,141.328735,43.001987
01106,0.3767287138858437,141.309174,42.958519
01107,4.448859343029129,141.25618,43.086819
01107,4.313016309654195,141.277054,43.080326
01107,3.3960758343733817,141.244583,43.057133
01107,2.7168606674987057,141.294312,43.070499
01107,2.7168606674987057,141.26886,43.049816
01107,2.7168606674987057,141.323074,43.083618
01107,2.7168606674987057,141.223083,43.057964
01107,2.7168606674987057,141.274673,43.080917
01107,2.7168606674987057,141.293503,43.110176
01107,2.7168606674987057,141.299805,43.090965
01107,2.7168606674987057,141.302383,43.092361
01107,2.3772530840613673,141.261002,43.054478
01107,1.4263518504368202,141.276596,43.086407
01107,1.3584303337493528,141.244522,43.057476
01107,1.3584303337493528,141.244522,43.057476
01107,1.0867442669994822,141.293335,43.071033
01107,0.9848619919682806,141.304214,43.097782
01107,0.916940475280813,141.316895,43.085453
01107,0.916940475280813,141.269775,43.065182
01107,0.8150582002496116,141.279007,43.077599
01107,0.8150582002496116,141.299286,43.10001
01107,0.6112936501872087,141.25618,43.086819
01107,0.6112936501872087,141.297638,43.082283
01107,0.6112936501872087,141.270432,43.096661
01107,0.6112936501872087,141.268539,43.095776
01107,0.6112936501872087,141.290726,43.093811
01107,0.6112936501872087,141.297699,43.085739
01107,0.6112936501872087,141.288345,43.081036
01107,0.6112936501872087,141.296631,43.089024
01107,0.6112936501872087,141.310638,43.088882
01107,0.6112936501872087,141.325623,43.083492
01107,0.6112936501872087,141.300171,43.077206
01107,0.6112936501872087,141.31665,43.089176
01107,0.6112936501872087,141.304214,43.094631
01107,0.6112936501872087,141.320801,43.090858
01107,0.5094113751560072,141.292831,43.070488
01107,0.5094113751560072,141.288666,43.0709
01107,0.5094113751560072,141.263412,43.087414
01107,0.5094113751560072,141.324036,43.088238
01107,0.30564682509360436,141.269485,43.077824
01107,0.30564682509360436,141.294189,43.101871
01107,0.30564682509360436,141.314667,43.082554
01107,0.30564682509360436,141.286041,43.073711
01107,0.30564682509360436,141.285446,43.082558
01107,0.30564682509360436,141.264008,43.05798
01107,0.30564682509360436,141.285965,43.092804
01107,0.30564682509360436,141.254929,43.058002
01108,5.540063523375643,141.4897,43.046047
01108,5.237878240282426,141.458618,43.055832
01108,5.036421384886949,141.458633,43.023254
01108,5.036421384886949,141.501877,43.031837
01108,5.036421384886949,141.458618,43.055832
01108,5.036421384886949,141.45726,43.068436
01108,4.029137107909559,141.472565,43.04668
01108,4.029137107909559,141.479187,43.0508
01108,4.029137107909559,141.494766,43.024708
01108,4.029137107909559,141.493164,43.034962
01108,4.029137107909559,141.467926,43.023655
01108,4.029137107909559,141.472061,43.023262
01108,3.525494969420864,141.484222,43.02713
01108,3.0218528309321693,141.481506,43.048969
01108,1.460562201617215,141.493515,43.045181
01108,1.3598337739194764,141.488495,43.047287
01108,1.3598337739194764,141.484055,43.040131
01108,0.9065558492796508,141.46933,43.052067
01108,0.9065558492796508,141.454453,43.047062
01108,0.9065558492796508,141.46405,43.052471
01108,0.9065558492796508,141.485489,43.023186
01108,0.9065558492796508,141.47934,43.044155
01108,0.9065558492796508,141.474747,43.020157
01108,0.9065558492796508,141.477722,43.050865
01108,0.9065558492796508,141.490936,43.035007
01108,0.9065558492796508,141.47934,43.044155
01108,0.9065558492796508,141.480255,43.032608
01108,0.7554632077330423,141.459076,43.023098
01108,0.7554632077330423,141.456421,43.029434
01108,0.4532779246398254,141.465012,43.033451
01108,0.4532779246398254,141.479797,43.016369
01108,0.4532779246398254,141.453842,43.047108
01109,4.679163339391602,141.262436,43.106506
01109,4.679163339391602,141.237198,43.133202
01109,4.211247005452442,141.227264,43.117638
01109,4.024080471876777,141.208435,43.132557
01109,3.7433306715132812,141.25647,43.100243
01109,3.7433306715132812,141.234543,43.144981
01109,3.7433306715132812,141.197708,43.122608
01109,3.7433306715132812,141.248276,43.120079
01109,3.7433306715132812,141.239136,43.146152
01109,3.275414337574121,141.215012,43.126083
01109,2.807498003634961,141.211227,43.143024
01109,1.9652486025444729,141.207214,43.130745
01109,1.3569573684235647,141.237473,43.119259
01109,1.1229992014539845,141.2379,43.119122
01109,0.8422494010904884,141.2379,43.119122
01109,0.8422494010904884,141.212662,43.131641
01109,0.8422494010904884,141.234543,43.144981
01109,0.8422494010904884,141.248108,43.113434
01109,0.8422494010904884,141.233337,43.123199
01109,0.8422494010904884,141.223587,43.121925
01109,0.8422494010904884,141.207611,43.129219
01109,0.8422494010904884,141.19223,43.139565
01109,0.8422494010904884,141.228683,43.120247
01109,0.8422494010904884,141.268677,43.123154
01109,0.8422494010904884,141.227264,43.117638
01109,0.8422494010904884,141.20842,43.132732
01109,0.8422494010904884,141.253448,43.107239
01109,0.8422494010904884,141.250427,43.10873
01109,0.8422494010904884,141.190369,43.139706
01109,0.6550828675148244,141.211227,43.143024
01109,0.4211247005452442,141.234543,43.144981
01109,0.4211247005452442,141.268829,43.133629
01109,0.4211247005452442,141.250763,43.104176
01109,0.4211247005452442,141.250763,43.104176
01109,0.4211247005452442,141.242554,43.117386
01109,0.4211247005452442,141.243607,43.130096
01109,0.2807498003634961,141.243729,43.117596
01110,6.943185115477477,141.444183,43.021515
01110,6.311986468615888,141.429733,42.97229
01110,5.933267280498935,141.438614,42.973698
01110,5.365188498323504,141.431503,43.005997
01110,5.175828904265028,141.427078,43.00901
01110,5.04958917489271,141.463425,42.983891
01110,5.04958917489271,141.429733,42.97229
01110,5.04958917489271,141.450089,43.000538
01110,5.04958917489271,141.44342,42.98801
01110,4.54463025740344,141.420624,42.996616
01110,3.787191881169533,141.447891,42.976536
01110,3.2822329636802614,141.433456,42.955894
01110,1.8304760758986078,141.46106,42.989288
01110,1.8304760758986078,141.477341,42.991589
01110,1.13615756435086,141.457001,43.004341
01110,1.13615756435086,141.422836,42.995972
01110,1.13615756435086,141.450485,43.006248
01110,1.13615756435086,141.44313,43.01189
01110,1.13615756435086,141.458359,43.001854
01110,1.13615756435086,141.430511,42.997559
01110,1.13615756435086,141.448257,42.978153
01110,1.13615756435086,141.439514,43.001465
01110,1.13615756435086,141.442947,43.000519
01110,1.13615756435086,141.438202,42.984318
01110,0.9467979702923832,141.4599,42.976284
01110,0.9467979702923832,141.433411,43.011906
01110,0.56807878217543,141.430756,42.997559
01110,0.56807878217543,141.440491,42.995602
01110,0.56807878217543,141.450806,42.980801
01110,0.06311986468615889,141.440262,43.000523
01202,4.163086983915891,140.729462,41.831074
01202,3.543052752268844,140.740692,41.78624
01202,3.3216119552520413,140.792191,41.783348
01202,3.3216119552520413,140.722183,41.757782
01202,2.2144079701680273,140.744232,41.837376
01202,2.2144079701680273,140.7957,41.802475
01202,2.2144079701680273,140.753036,41.861607
01202,2.2144079701680273,140.780762,41.82357
01202,2.2144079701680273,140.770157,41.837852
01202,2.2144079701680273,140.80191,41.788548
01202,2.2144079701680273,140.838669,41.764008
01202,2.2144079701680273,140.730316,41.829376
01202,2.2144079701680273,140.791382,41.804638
01202,2.125831651361306,140.715744,41.845516
01202,1.837958615239463,140.843384,41.807411
01202,1.771526376134422,140.740768,41.836452
01202,1.3286447821008163,140.71225,41.765541
01202,1.3286447821008163,140.734787,41.854828
01202,1.3286447821008163,140.770157,41.837852
01202,1.3286447821008163,140.72197,41.811882
01202,1.3286447821008163,140.734787,41.854828
01202,1.3286447821008163,140.716446,41.762627
01202,1.1514921444873742,140.753036,41.861607
01202,1.1072039850840136,140.728073,41.792263
01202,1.1072039850840136,140.732346,41.773029
01202,1.1072039850840136,140.816422,41.794823
01202,1.1072039850840136,140.728073,41.792263
01202,1.1072039850840136,141.149658,41.800018
01202,1.1072039850840136,140.941376,41.741318
01202,1.1072039850840136,140.950775,41.890949
01202,1.062915825680653,140.731827,41.773239
01202,0.9964835865756123,140.729294,41.764145
01202,0.7971868692604899,140.752563,41.777794
01202,0.7971868692604899,140.753036,41.861607
01202,0.6421783113487279,140.734344,41.792042
01202,0.6421783113487279,140.715057,41.754879
01202,0.6421783113487279,140.80191,41.788548
01202,0.6421783113487279,140.790619,41.806164
01202,0.5978901519453674,140.722015,41.758015
01202,0.4428815940336055,140.744232,41.837376
01202,0.39859343463024494,140.774277,41.852917
01202,0.39859343463024494,140.796127,41.801422
01202,0.39859343463024494,140.808929,41.788719
01202,0.39859343463024494,140.732941,41.840313
01202,0.39859343463024494,140.734558,41.771877
01202,0.39859343463024494,140.719818,41.812725
01202,0.39859343463024494,140.947495,41.9118
01202,0.39859343463024494,140.776581,41.803715
01202,0.39859343463024494,140.749847,41.801731
01202,0.39859343463024494,140.759521,41.787048
01202,0.39859343463024494,140.805283,41.790882
01202,0.39859343463024494,140.732101,41.781029
01202,0.39859343463024494,140.787827,41.79911
01202,0.39859343463024494,140.715454,41.750679
01202,0.39859343463024494,140.729416,41.84808
01202,0.39859343463024494,140.73468,41.788364
01202,0.39859343463024494,140.909286,41.747787
01202,0.39859343463024494,140.737305,41.787029
01202,0.39859343463024494,140.74675,41.771423
01202,0.39859343463024494,140.736649,41.786591
01202,0.39859343463024494,140.778305,41.793255
01202,0.39859343463024494,140.743515,41.808781
01202,0.39859343463024494,140.734772,41.783173
01202,0.39859343463024494,140.783005,41.778534
01202,0.39859343463024494,140.80162,41.784561
01202,0.39859343463024494,141.067337,41.77066
01202,0.39859343463024494,140.807266,41.783211
01202,0.39859343463024494,140.734039,41.821281
01202,0.39859343463024494,140.809448,41.783348
01202,0.39859343463024494,140.790619,41.806164
01202,0.39859343463024494,140.790253,41.80352
01202,0.39859343463024494,140.743637,41.835342
01202,0.39859343463024494,140.74321,41.806381
01202,0.39859343463024494,140.728714,41.77441
01202,0.3764493549285647,140.774277,41.852917
01202,0.33216119552520407,140.764969,41.782841
01202,0.33216119552520407,140.743835,41.809246
01202,0.33216119552520407,140.760529,41.785656
01202,0.33216119552520407,140.764191,41.817459
01202,0.33216119552520407,140.767975,41.793324
01202,0.33216119552520407,140.770264,41.809654
01202,0.19929671731512247,140.756943,41.783581
01202,0.19929671731512247,140.756958,41.783707
01202,0.19929671731512247,140.775879,41.811649
01202,0.19929671731512247,140.719864,41.81237
01203,6.395830805203545,141.052734,43.168335
01203,6.054719828926023,141.054962,43.164829
01203,4.2638872034690305,141.005356,43.182728
01203,4.2638872034690305,140.928024,43.208164
01203,4.2638872034690305,141.037888,43.165443
01203,4.2638872034690305,140.958405,43.220261
01203,4.2638872034690305,141.052734,43.168335
01203,3.411109762775224,140.994095,43.225075
01203,3.411109762775224,141.050476,43.149006
01203,1.7481937534223024,140.997025,43.194134
01203,1.2365272890060186,141.008652,43.182423
01203,1.2365272890060186,141.045685,43.137749
01203,1.1512495449366382,141.028717,43.174061
01203,1.1512495449366382,141.143036,43.134689
01203,1.1512495449366382,141.045685,43.137749
01203,1.1512495449366382,140.983124,43.209087
01203,1.1512495449366382,141.052597,43.175957
01203,1.1512495449366382,140.967773,43.214123
01203,1.1512495449366382,141.009109,43.176868
01203,1.1512495449366382,140.992783,43.224598
01203,1.1512495449366382,140.973953,43.205936
01203,0.7674996966244254,141.045685,43.137749
01203,0.7674996966244254,140.992081,43.180592
01203,0.7674996966244254,140.988693,43.190083
01203,0.7674996966244254,141.045685,43.137749
01203,0.7674996966244254,141.00737,43.189087
01203,0.7674996966244254,140.974091,43.181362
01203,0.7674996966244254,141.010162,43.184528
01203,0.7674996966244254,140.969086,43.20414
01203,0.7674996966244254,141.028717,43.174061
01203,0.7674996966244254,140.987061,43.214855
01203,0.7674996966244254,140.967773,43.214123
01203,0.7674996966244254,140.968216,43.204319
01203,0.7674996966244254,140.999512,43.194729
01203,0.7674996966244254,141.054916,43.177624
01203,0.7674996966244254,140.988312,43.189396
01203,0.7674996966244254,140.964615,43.204304
01203,0.7674996966244254,140.99295,43.203117
01203,0.7674996966244254,140.990189,43.198826
01203,0.7674996966244254,140.984848,43.209942
01203,0.7674996966244254,141.001572,43.176884
01203,0.7674996966244254,140.978058,43.183128
01203,0.7674996966244254,140.988556,43.182632
01203,0.6395830805203545,141.179688,43.134266
01203,0.426388720346903,140.995636,43.196465
01203,0.3837498483122127,140.983429,43.212063
01203,0.3837498483122127,141.035751,43.164753
01203,0.3837498483122127,141.02565,43.178509
01203,0.3837498483122127,141.014618,43.180843
01203,0.3837498483122127,141.034378,43.174465
01204,1.9467536908827685,142.357071,43.7827
01204,1.929215369343284,142.371185,43.831696
01204,1.929215369343284,142.373108,43.820415
01204,1.75383215394844,142.333237,43.791786
01204,1.75383215394844,142.362015,43.734875
01204,1.75383215394844,142.390686,43.770916
01204,1.75383215394844,142.440125,43.779743
01204,1.75383215394844,142.430557,43.773663
01204,1.75383215394844,142.373108,43.820415
01204,1.75383215394844,142.405243,43.814198
01204,1.75383215394844,142.365845,43.763317
01204,1.7012171893299866,142.31279,43.768204
01204,1.578448938553596,142.452301,43.773903
01204,1.578448938553596,142.407196,43.822052
01204,1.5258339739351425,142.371185,43.831696
01204,1.5082956523956583,142.345978,43.77335
01204,1.490757330856174,142.373108,43.820415
01204,1.4030657231587518,142.360458,43.753448
01204,1.4030657231587518,142.31102,43.781174
01204,1.3504507585402985,142.347778,43.762257
01204,1.2627591508428768,142.408844,43.791828
01204,1.2276825077639077,142.446228,43.767406
01204,1.1926058646849391,142.36615,43.767059
01204,1.0522992923690637,142.387878,43.728287
01204,1.0522992923690637,142.321716,43.764305
01204,1.0522992923690637,142.433853,43.786591
01204,1.0522992923690637,142.357071,43.7827
01204,0.87691607697422,142.462402,43.823933
01204,0.87691607697422,142.425705,43.743549
01204,0.87691607697422,142.364273,43.773247
01204,0.5436879677240164,142.371918,43.761562
01204,0.5261496461845319,142.425705,43.743549
01204,0.5086113246450475,142.38649,43.785683
01204,0.5086113246450475,142.341324,43.797878
01204,0.47353468156607875,142.451385,43.766029
01204,0.35076643078968794,142.387878,43.728287
01204,0.35076643078968794,142.433853,43.786591
01204,0.33322810925020363,142.382065,43.80843
01204,0.3156897877107192,142.401566,43.786915
01204,0.3156897877107192,142.441162,43.815815
01204,0.3156897877107192,142.433853,43.786591
01204,0.3156897877107192,142.413193,43.765007
01204,0.3156897877107192,142.430588,43.809391
01204,0.3156897877107192,142.346527,43.820492
01204,0.3156897877107192,142.383179,43.815731
01204,0.3156897877107192,142.304413,43.779785
01204,0.3156897877107192,142.380676,43.76157
01204,0.3156897877107192,142.400375,43.816677
01204,0.3156897877107192,142.408905,43.759941
01204,0.3156897877107192,142.325485,43.758507
01204,0.3156897877107192,142.420944,43.73859
01204,0.3156897877107192,142.440125,43.779743
01204,0.3156897877107192,142.387115,43.746468
01204,0.3156897877107192,142.403992,43.7407
01204,0.3156897877107192,142.393234,43.766212
01204,0.3156897877107192,142.366867,43.828857
01204,0.3156897877107192,142.382965,43.815094
01204,0.3156897877107192,142.373032,43.807053
01204,0.3156897877107192,142.403976,43.789944
01204,0.3156897877107192,142.436508,43.771046
01204,0.3156897877107192,142.320465,43.758259
01204,0.3156897877107192,142.415833,43.80122
01204,0.3156897877107192,142.335617,43.772583
01204,0.3156897877107192,142.36496,43.774403
01204,0.3156897877107192,142.354538,43.818092
01204,0.3156897877107192,142.343933,43.764507
01204,0.3156897877107192,142.390015,43.766991
01204,0.3156897877107192,142.347946,43.821739
01204,0.3156897877107192,142.446426,43.814247
01204,0.3156897877107192,142.341431,43.769955
01204,0.3156897877107192,142.336426,43.775272
01204,0.3156897877107192,142.407593,43.792198
01204,0.3156897877107192,142.366867,43.828857
01204,0.3156897877107192,142.328247,43.789288
01204,0.3156897877107192,142.32135,43.771351
01204,0.3156897877107192,142.321045,43.782398
01204,0.3156897877107192,142.413239,43.738785
01204,0.3156897877107192,142.433853,43.786591
01204,0.3156897877107192,142.376785,43.770351
01204,0.3156897877107192,142.390564,43.731232
01204,0.3156897877107192,142.360306,43.784996
01204,0.3156897877107192,142.407272,43.778801
01204,0.3156897877107192,142.372665,43.762943
01204,0.3156897877107192,142.406265,43.785793
01204,0.3156897877107192,142.365768,43.820606
01204,0.3156897877107192,142.421341,43.759342
01204,0.3156897877107192,142.42395,43.805885
01204,0.3156897877107192,142.405746,43.812496
