,code,capacity_per_k,longitude,latitude
1774,01460,5.234938210279324,142.473831,43.462868
1776,01461,43.01449911228828,142.426727,43.404484
1777,01461,32.260874334216204,142.426727,43.404484
1778,01461,19.356524600529724,142.428558,43.405495
1779,01462,118.40484986265037,142.359848,43.145432
1780,01462,118.40484986265037,142.583267,43.158207
1782,01464,123.66350665186003,142.411835,44.01564
1783,01465,78.61140808754166,142.373688,44.100574
1784,01465,28.300106911515,142.362473,44.098846
1785,01468,81.71520209190918,142.626816,44.303551
1786,01468,21.888000560332813,142.637222,44.29435
1787,01468,13.132800336199688,142.636963,44.305012
1788,01469,53.56318366708553,142.336716,44.48822
1789,01469,19.28274612015079,142.354446,44.477493
1790,01469,16.068955100125663,142.342285,44.485851
1791,01471,148.18546893291645,142.096069,44.825611
1792,01471,44.45564067987494,142.096069,44.825611
1793,01472,89.13012075594635,142.155991,44.012486
1795,01481,54.550850120448274,141.528015,43.850323
1796,01481,16.36525503613448,141.630981,43.871273
1797,01481,9.81915302168069,141.449356,43.782646
1798,01482,74.45739175756671,141.678009,44.015633
1799,01482,13.402330516362008,141.678009,44.015633
1800,01483,74.22692655987888,141.676758,44.300381
1801,01483,26.721693561556393,141.719177,44.267033
1802,01484,38.914644618493796,141.69519,44.356216
1803,01484,32.4288705154115,141.69519,44.356216
1804,01484,11.67439338554814,141.693939,44.354515
1805,01484,11.67439338554814,141.69519,44.356216
1806,01485,62.067852576436565,141.813599,44.423504
1807,01486,88.1057268722467,141.798538,44.722507
1808,01486,35.24229074889868,141.798538,44.722507
1809,01487,93.00474138171565,141.820526,44.984165
1810,01487,33.48170689741763,141.757675,44.924023
1811,01511,102.20594497913297,142.119186,45.337273
1813,01512,76.38800830490425,142.367081,45.119225
1814,01512,76.38800830490425,142.349686,45.127155
1815,01512,27.49968298976553,142.366745,45.126205
1817,01513,151.44464422899532,142.293915,44.972904
1818,01514,36.6737226909124,142.466873,44.837292
1819,01514,36.6737226909124,142.571198,44.940353
1820,01514,21.27075916072919,142.476929,44.836582
1821,01516,148.7433418761593,141.777496,45.102856
1822,01516,22.31150128142389,141.777496,45.102856
1823,01516,13.386900768854336,141.777496,45.102856
1824,01517,65.91639164883262,141.031708,45.334026
1825,01518,69.12713170792404,141.213867,45.124744
1826,01519,75.66514390564556,141.289337,45.161106
1827,01519,68.09862951508102,141.289337,45.161106
1828,01519,26.48280036697595,141.289337,45.161106
1829,01520,128.06433952417694,141.844849,45.017258
1830,01543,29.01023742268409,144.105347,43.832737
1831,01543,23.208189938147274,144.120255,43.821114
1832,01543,5.802047484536819,144.120255,43.821114
1833,01543,5.221842736083136,144.093094,43.821556
1834,01543,5.221842736083136,144.107971,43.841125
1835,01543,4.351535613402613,144.095413,43.817459
1836,01543,4.351535613402613,144.120255,43.821114
1837,01544,47.88134619362451,144.014465,43.677441
1838,01544,17.23728462970482,144.016403,43.718727
1841,01545,31.331216387479415,144.662354,43.903908
1842,01545,10.443738795826473,144.662262,43.905193
1843,01545,9.399364916243826,144.656754,43.897984
1844,01545,4.699682458121913,144.676773,43.907566
1845,01545,4.699682458121913,144.659256,43.904816
1846,01545,4.699682458121913,144.659958,43.871838
1849,01546,84.61791385412839,144.592941,43.831352
1850,01546,48.353093630930516,144.597809,43.842419
1851,01546,24.176546815465258,144.597809,43.842419
1852,01547,73.91654188850428,144.443817,43.840603
1853,01547,9.503555385664837,144.443817,43.840603
1854,01549,62.5149775467039,143.764603,43.731949
1855,01549,18.75449326401117,143.764603,43.731949
1856,01550,70.90830704998751,143.555466,43.646259
1857,01550,25.52699053799551,143.60408,43.680531
1858,01552,58.80231445909711,143.777344,44.015759
1859,01552,17.640694337729133,143.769775,44.016953
1860,01552,8.820347168864567,143.770126,44.038921
1861,01555,25.785197955543225,143.463699,43.877266
1862,01555,14.439710855104206,143.525208,44.05933
1863,01555,12.892598977771613,143.511505,44.047672
1864,01555,12.892598977771613,143.341263,44.004372
1865,01555,5.157039591108646,143.341263,44.004372
1866,01555,4.64133563199778,143.520966,44.056679
1867,01555,4.64133563199778,143.506729,44.054596
1868,01555,2.32066781599889,143.533997,43.926655
1869,01555,2.32066781599889,143.559296,44.0522
1872,01559,22.910137277542564,143.65062,44.20536
1873,01559,22.910137277542564,143.581879,44.147461
1874,01559,11.455068638771282,143.581879,44.147461
1875,01559,11.455068638771282,143.65062,44.20536
1876,01559,11.455068638771282,143.651688,44.136738
1877,01559,10.309561774894153,143.591309,44.191746
1879,01560,84.34804025763268,143.131973,44.090794
1880,01562,174.66867535643328,142.949265,44.328609
1881,01562,174.66867535643328,142.949265,44.328609
1882,01563,54.35240468626433,142.958832,44.583515
1883,01563,35.329063046071816,142.956955,44.582394
1884,01563,27.176202343132164,142.958832,44.583515
1885,01564,23.357264148078826,144.172302,43.908119
1886,01564,23.357264148078826,144.172302,43.908119
1887,01564,23.357264148078826,144.31868,43.819
1888,01564,23.357264148078826,144.31868,43.819
1889,01564,11.678632074039413,144.181458,43.905201
1890,01564,7.007179244423648,144.181458,43.905201
1891,01564,7.007179244423648,144.31868,43.819
1892,01571,96.07163100807963,140.61554,42.614361
1893,01571,60.04476938004977,140.725769,42.581802
1894,01571,21.616116976817917,140.704727,42.590588
1895,01571,10.808058488408959,140.61554,42.614361
1896,01575,171.6873287597736,140.960846,42.554844
1897,01575,143.07277396647805,140.960846,42.554844
1898,01575,71.53638698323903,140.889618,42.551228
1899,01578,21.859236001266254,141.298691,42.514671
1900,01578,21.06914313375061,141.230591,42.471012
1901,01578,14.485035904453543,141.366333,42.556103
1902,01578,10.534571566875305,141.230591,42.471012
1903,01578,8.954385831844009,141.230591,42.471012
1904,01578,7.637564385984596,141.366852,42.557774
1905,01578,4.740557205093887,141.308411,42.523811
1906,01578,4.740557205093887,141.345718,42.5522
1907,01578,4.740557205093887,141.230591,42.471012
1908,01578,4.740557205093887,141.365036,42.556847
1909,01578,4.740557205093887,141.308411,42.523811
1910,01578,3.950464337578239,141.308411,42.523811
1911,01581,93.38256150700778,141.864594,42.740833
1912,01581,21.01107633907675,141.877655,42.722858
